event_date,horizon,party,main,official,model,mean,crps,seats_valid,lo50,hi50,lo80,hi80,lo95,hi95,model_h,mean_h,crps_h,lo50_h,hi50_h,lo80_h,hi80_h,lo95_h,hi95_h
2015-12-20,6,PP,True,123.0,180,178.778,49.284332,False,171.0,187.0,164.0,193.0,155.47500000000002,202.52499999999998,180,178.764,49.242512000000005,171.0,187.0,163.89999999999998,193.0,155.0,202.52499999999998
2015-12-20,6,PSOE,True,90.0,125,124.518,28.287972000000003,False,117.0,132.0,111.0,138.0,101.47500000000001,147.0,125,124.53,28.275979999999997,117.0,132.0,111.0,138.0,101.47500000000001,147.0
2015-12-20,6,UP,True,69.0,0,0.0,69.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,6,Cs,True,40.0,0,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,6,IU,True,2.0,9,9.218,4.426724,False,5.0,13.0,2.0,15.0,0.0,20.0,9,9.218,4.4290199999999995,5.0,13.0,2.0,15.0,0.0,20.0
2015-12-20,6,ERC,False,9.0,12,11.366,1.642036,False,10.0,12.0,10.0,13.0,9.0,14.0,12,11.374,1.6431080000000002,10.0,12.0,10.0,13.0,9.0,15.0
2015-12-20,6,CDC,False,8.0,10,10.334,1.591828,False,10.0,11.0,8.0,12.0,8.0,13.524999999999977,10,10.33,1.585556,10.0,11.0,8.0,12.0,8.0,13.524999999999977
2015-12-20,6,PNV,False,6.0,6,6.246,0.23081199999999996,False,6.0,7.0,5.0,7.0,5.0,8.0,6,6.246,0.23081199999999996,6.0,7.0,5.0,7.0,5.0,8.0
2015-12-20,6,EHB,False,2.0,7,6.438,3.9332200000000004,False,6.0,7.0,5.0,7.0,4.0,8.0,7,6.438,3.9332200000000004,6.0,7.0,5.0,7.0,4.0,8.0
2015-12-20,6,UPyD,False,0.0,0,0.774,0.22477999999999998,False,0.0,1.0,0.0,2.0,0.0,4.524999999999977,0,0.774,0.22477999999999998,0.0,1.0,0.0,2.0,0.0,4.524999999999977
2015-12-20,6,CC,False,1.0,1,1.57,0.33086800000000005,False,1.0,2.0,0.0,3.0,0.0,3.0,1,1.568,0.329928,1.0,2.0,0.0,3.0,0.0,3.0
2015-12-20,6,BNG,False,0.0,0,0.758,0.29077200000000003,False,0.0,2.0,0.0,2.0,0.0,2.0,0,0.758,0.29077200000000003,0.0,2.0,0.0,2.0,0.0,2.0
2015-12-20,14,PP,True,123.0,175,175.132,45.105232,False,166.0,184.0,159.0,191.0,152.0,198.57499999999993,175,175.126,45.047475999999996,166.0,184.0,159.0,191.0,152.0,198.57499999999993
2015-12-20,14,PSOE,True,90.0,127,126.942,30.196636,False,118.0,136.0,112.0,141.0,103.0,151.0,127,126.932,30.135984,118.0,136.0,112.0,141.0,103.0,151.0
2015-12-20,14,UP,True,69.0,0,0.0,69.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,14,Cs,True,40.0,0,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,14,IU,True,2.0,10,9.848,4.936032000000001,False,5.0,14.0,3.0,16.0,0.4750000000000103,20.524999999999977,10,9.85,4.932180000000001,5.0,14.0,3.0,16.0,0.4750000000000103,21.0
2015-12-20,14,ERC,False,9.0,10,10.448,0.840376,False,10.0,11.0,9.0,12.0,9.0,13.0,10,10.446,0.835796,10.0,11.0,9.0,12.0,8.0,13.0
2015-12-20,14,CDC,False,8.0,12,11.388,2.5531759999999997,False,10.0,12.0,10.0,13.0,8.0,14.0,12,11.4,2.553712,10.0,12.0,10.0,13.0,8.0,14.0
2015-12-20,14,PNV,False,6.0,7,6.63,0.403052,False,6.0,7.0,5.0,7.0,5.0,9.0,7,6.632,0.403208,6.0,7.0,5.0,7.0,5.0,9.0
2015-12-20,14,EHB,False,2.0,6,5.976,3.373376,False,5.0,7.0,5.0,7.0,3.0,7.0,6,5.976,3.371992,5.0,7.0,5.0,7.0,3.0,7.0
2015-12-20,14,UPyD,False,0.0,0,0.808,0.233128,False,0.0,1.0,0.0,2.0,0.0,5.0,0,0.808,0.233128,0.0,1.0,0.0,2.0,0.0,5.0
2015-12-20,14,CC,False,1.0,2,1.77,0.4473640000000001,False,1.0,3.0,0.0,3.0,0.0,3.0,2,1.772,0.4474,1.0,3.0,0.0,3.0,0.0,3.0
2015-12-20,14,BNG,False,0.0,1,1.058,0.5535960000000001,False,0.0,2.0,0.0,2.0,0.0,2.0,1,1.058,0.5535960000000001,0.0,2.0,0.0,2.0,0.0,2.0
2015-12-20,30,PP,True,123.0,173,172.042,42.049772000000004,False,163.0,180.0,155.0,188.0,149.0,194.0,173,172.04,41.891272,163.0,180.0,155.0,188.10000000000002,149.0,194.0
2015-12-20,30,PSOE,True,90.0,129,129.834,33.00638000000001,False,121.0,138.0,114.89999999999999,145.0,109.0,153.52499999999998,129,129.83,32.841387999999995,121.0,138.0,114.0,146.0,107.47500000000001,153.52499999999998
2015-12-20,30,UP,True,69.0,0,0.0,69.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,30,Cs,True,40.0,0,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,30,IU,True,2.0,10,10.406,5.440980000000001,False,5.75,14.0,3.0,18.0,2.0,21.0,10,10.422,5.450140000000001,5.0,14.0,3.0,18.0,2.0,21.0
2015-12-20,30,ERC,False,9.0,9,9.254,0.192164,False,9.0,10.0,8.0,10.0,7.0,12.0,9,9.25,0.19384400000000002,9.0,10.0,8.0,10.0,7.0,12.0
2015-12-20,30,CDC,False,8.0,12,11.974,3.19666,False,11.0,13.0,10.0,14.0,9.0,14.0,12,11.974,3.182068,11.0,13.0,10.0,14.0,9.0,14.0
2015-12-20,30,PNV,False,6.0,7,6.458,0.32418800000000003,False,6.0,7.0,5.0,7.0,5.0,8.0,7,6.458,0.324956,6.0,7.0,5.0,7.0,5.0,8.0
2015-12-20,30,EHB,False,2.0,6,5.986,3.39774,False,5.0,7.0,5.0,7.0,3.0,7.0,6,5.982,3.3913320000000002,5.0,7.0,5.0,7.0,3.0,7.0
2015-12-20,30,UPyD,False,0.0,0,0.692,0.17333599999999993,False,0.0,1.0,0.0,2.0,0.0,4.524999999999977,0,0.692,0.17333599999999993,0.0,1.0,0.0,2.0,0.0,4.524999999999977
2015-12-20,30,CC,False,1.0,2,1.956,0.5626320000000001,False,1.0,3.0,1.0,3.0,0.0,3.0,2,1.954,0.5626040000000001,1.0,3.0,1.0,3.0,0.0,3.0
2015-12-20,30,BNG,False,0.0,2,1.398,0.9548119999999999,False,0.0,2.0,0.0,2.0,0.0,2.0,2,1.398,0.9548119999999999,0.0,2.0,0.0,2.0,0.0,2.0
2015-12-20,60,PP,True,123.0,168,167.752,36.935680000000005,False,158.0,177.0,151.0,186.10000000000002,141.0,193.52499999999998,168,167.724,36.690208,157.0,177.0,150.0,187.0,140.0,194.0
2015-12-20,60,PSOE,True,90.0,137,136.422,38.644388,False,127.0,145.0,119.0,154.0,111.0,164.0,137,136.464,38.452023999999994,127.0,146.0,118.0,155.0,111.0,165.52499999999998
2015-12-20,60,UP,True,69.0,0,0.0,69.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,60,Cs,True,40.0,0,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,60,IU,True,2.0,9,9.432,4.335952000000001,False,5.0,13.0,2.0,18.0,0.0,21.0,9,9.442,4.337540000000001,5.0,13.0,2.0,18.0,0.0,21.0
2015-12-20,60,ERC,False,9.0,9,8.92,0.19612000000000007,False,8.0,10.0,7.0,10.0,7.0,11.0,9,8.914,0.1975079999999999,8.0,10.0,7.0,10.0,7.0,11.0
2015-12-20,60,CDC,False,8.0,11,11.178,2.31438,False,10.0,12.0,9.0,13.0,8.0,14.0,11,11.188,2.300056,10.0,12.0,9.0,13.0,8.0,14.0
2015-12-20,60,PNV,False,6.0,6,6.21,0.265444,False,5.75,7.0,5.0,7.0,5.0,7.0,6,6.202,0.264924,5.0,7.0,5.0,7.0,5.0,7.0
2015-12-20,60,EHB,False,2.0,6,5.722,3.07918,False,5.0,7.0,4.0,7.0,2.0,7.0,6,5.71,3.060804,5.0,7.0,4.0,7.0,2.0,7.0
2015-12-20,60,UPyD,False,0.0,0,0.586,0.11041199999999995,False,0.0,1.0,0.0,2.0,0.0,4.0,0,0.584,0.11007999999999996,0.0,1.0,0.0,2.0,0.0,4.0
2015-12-20,60,CC,False,1.0,2,1.934,0.5557080000000001,False,1.0,3.0,1.0,3.0,0.0,3.0,2,1.93,0.5529240000000001,1.0,3.0,1.0,3.0,0.0,3.0
2015-12-20,60,BNG,False,0.0,2,1.844,1.597912,False,2.0,2.0,1.0,2.0,0.0,3.0,2,1.842,1.590652,2.0,2.0,1.0,2.0,0.0,3.0
2015-12-20,90,PP,True,123.0,168,168.794,37.920652,False,158.0,179.0,151.89999999999998,187.0,142.0,194.0,168,168.754,37.534564,158.0,179.0,151.0,188.0,140.47500000000002,195.0
2015-12-20,90,PSOE,True,90.0,136,136.598,38.8179,False,127.75,146.0,118.0,153.0,110.0,165.0,136,136.628,38.494839999999996,127.0,146.0,117.89999999999999,153.10000000000002,108.47500000000001,167.0
2015-12-20,90,UP,True,69.0,0,0.0,69.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,90,Cs,True,40.0,0,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,90,IU,True,2.0,9,8.648,3.7530320000000006,False,5.0,13.0,2.0,16.0,0.0,20.0,9,8.676,3.762376,4.75,13.0,2.0,16.0,0.0,21.0
2015-12-20,90,ERC,False,9.0,9,8.586,0.24509199999999998,False,8.0,9.0,7.0,10.0,7.0,10.0,9,8.596,0.24758400000000003,8.0,9.0,7.0,10.0,7.0,10.0
2015-12-20,90,CDC,False,8.0,12,11.364,2.502128,False,10.0,12.0,10.0,13.0,8.0,14.0,12,11.364,2.4794,10.0,13.0,9.899999999999991,13.0,8.0,14.0
2015-12-20,90,PNV,False,6.0,7,6.668,0.526768,False,6.0,7.0,6.0,7.0,5.0,8.0,7,6.652,0.505992,6.0,7.0,5.0,7.0,5.0,8.0
2015-12-20,90,EHB,False,2.0,5,5.12,2.507872,False,5.0,6.0,4.0,7.0,2.0,7.0,5,5.114,2.4849959999999998,5.0,6.0,4.0,7.0,2.0,7.0
2015-12-20,90,UPyD,False,0.0,0,0.672,0.13536000000000004,False,0.0,1.0,0.0,2.0,0.0,4.524999999999977,0,0.672,0.13536000000000004,0.0,1.0,0.0,2.0,0.0,4.524999999999977
2015-12-20,90,CC,False,1.0,2,1.902,0.531084,False,1.0,3.0,1.0,3.0,0.0,3.0,2,1.892,0.5254880000000001,1.0,3.0,1.0,3.0,0.0,3.0
2015-12-20,90,BNG,False,0.0,2,1.648,1.3411039999999999,False,2.0,2.0,0.0,2.0,0.0,2.0,2,1.652,1.33768,2.0,2.0,0.0,2.0,0.0,2.0
2015-12-20,180,PP,True,123.0,161,161.584,30.886047999999995,False,151.0,172.0,147.0,180.0,135.47500000000002,188.52499999999998,161,161.62,30.188983999999998,151.0,173.0,144.0,182.0,133.0,191.0
2015-12-20,180,PSOE,True,90.0,138,137.778,40.243892,False,128.0,147.0,120.0,153.0,112.0,166.52499999999998,138,137.824,39.42424,127.0,148.0,118.0,156.10000000000002,109.0,170.0
2015-12-20,180,UP,True,69.0,0,0.0,69.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,180,Cs,True,40.0,0,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,180,IU,True,2.0,11,10.466,5.211036000000001,False,5.0,14.0,2.0,20.0,0.0,23.0,11,10.524,5.227968,5.0,14.0,2.0,20.0,0.0,23.0
2015-12-20,180,ERC,False,9.0,10,9.76,0.487896,False,9.0,10.0,9.0,10.0,9.0,11.0,10,9.76,0.43809600000000004,9.0,10.0,9.0,10.0,9.0,11.0
2015-12-20,180,CDC,False,8.0,13,12.694,4.16086,False,12.0,13.0,11.0,14.0,10.0,14.0,13,12.628,3.9636,12.0,13.0,11.0,14.0,10.0,15.0
2015-12-20,180,PNV,False,6.0,7,7.008,0.976544,False,7.0,7.0,7.0,7.0,7.0,7.0,7,7.002,0.93794,7.0,7.0,7.0,7.0,6.0,8.0
2015-12-20,180,EHB,False,2.0,5,4.992,2.956632,False,5.0,5.0,5.0,5.0,5.0,5.0,5,4.954,2.830988,5.0,5.0,5.0,5.0,4.0,6.0
2015-12-20,180,UPyD,False,0.0,0,1.074,0.2643960000000001,False,0.0,2.0,0.0,3.0,0.0,6.0,0,1.08,0.26548800000000006,0.0,2.0,0.0,3.0,0.0,6.0
2015-12-20,180,CC,False,1.0,3,2.646,1.4104359999999998,False,2.0,3.0,2.0,3.0,2.0,3.0,3,2.616,1.363528,2.0,3.0,2.0,3.0,2.0,3.0
2015-12-20,180,BNG,False,0.0,2,1.998,1.996004,False,2.0,2.0,2.0,2.0,2.0,2.0,2,1.992,1.984064,2.0,2.0,2.0,2.0,2.0,2.0
2016-06-26,6,PP,True,137.0,121,122.014,9.519052,True,115.0,130.0,109.0,137.0,100.0,143.0,121,122.054,9.453772,115.0,130.0,109.0,138.0,99.47500000000001,143.0
2016-06-26,6,PSOE,True,85.0,79,78.078,3.804435999999999,True,72.0,87.0,62.0,91.0,53.0,95.0,79,78.082,3.8258040000000006,72.0,87.0,62.0,91.0,52.0,95.0
2016-06-26,6,UP,True,71.0,88,88.542,12.068844000000002,True,81.0,96.0,76.0,103.0,69.0,108.0,88,88.508,11.991176,81.0,96.0,76.0,103.0,68.47500000000001,108.0
2016-06-26,6,Cs,True,32.0,38,38.13,3.6074040000000007,True,32.0,44.0,26.0,51.0,20.0,58.0,38,38.12,3.596055999999999,32.0,44.0,26.0,51.10000000000002,20.0,58.0
2016-06-26,6,ERC,False,9.0,9,8.444,0.277336,True,8.0,9.0,7.0,9.0,7.0,10.0,9,8.446,0.2777160000000001,8.0,9.0,7.0,9.0,7.0,10.0
2016-06-26,6,CDC,False,8.0,7,6.856,0.605576,True,6.0,8.0,5.0,8.0,5.0,9.0,7,6.862,0.605348,6.0,8.0,5.0,8.0,5.0,9.0
2016-06-26,6,PNV,False,5.0,5,4.772,0.32192,True,4.0,6.0,3.0,6.0,3.0,6.0,5,4.766,0.32363600000000003,4.0,6.0,3.0,6.0,3.0,6.0
2016-06-26,6,PACMA,False,0.0,0,0.274,0.03694800000000001,True,0.0,0.0,0.0,1.0,0.0,2.5249999999999773,0,0.272,0.03694400000000003,0.0,0.0,0.0,1.0,0.0,2.5249999999999773
2016-06-26,6,EHB,False,2.0,2,2.336,0.127224,True,2.0,3.0,1.0,4.0,1.0,5.0,2,2.334,0.128716,2.0,3.0,1.0,4.0,1.0,5.0
2016-06-26,6,CC,False,1.0,1,0.554,0.22328399999999998,True,0.0,1.0,0.0,1.0,0.0,1.0,1,0.556,0.22139999999999999,0.0,1.0,0.0,1.0,0.0,1.0
2016-06-26,14,PP,True,137.0,122,122.81,9.028316,True,115.0,131.0,109.89999999999999,138.0,102.47500000000001,143.52499999999998,122,122.866,8.926956,115.0,132.0,109.0,138.0,100.47500000000001,145.0
2016-06-26,14,PSOE,True,85.0,80,77.952,3.805408,True,71.0,87.0,62.0,91.0,53.0,95.0,80,77.878,3.8412440000000005,71.0,87.0,62.0,91.10000000000002,52.47500000000001,95.0
2016-06-26,14,UP,True,71.0,88,88.474,11.761420000000001,True,80.0,96.0,75.0,104.0,68.47500000000001,108.0,88,88.468,11.671495999999998,80.0,97.0,75.0,104.0,68.0,109.0
2016-06-26,14,Cs,True,32.0,36,36.702,3.126675999999999,True,30.0,42.0,24.0,51.0,18.0,59.0,36,36.73,3.1479880000000007,30.0,43.0,24.0,51.10000000000002,18.0,59.0
2016-06-26,14,ERC,False,9.0,9,8.806,0.176284,True,8.0,9.0,8.0,10.0,7.0,11.0,9,8.794,0.17878799999999995,8.0,9.0,8.0,10.0,7.0,11.0
2016-06-26,14,CDC,False,8.0,7,6.936,0.541696,True,6.0,8.0,5.0,8.0,4.0,9.0,7,6.932,0.537552,6.0,8.0,5.0,8.0,4.0,9.0
2016-06-26,14,PNV,False,5.0,5,4.754,0.30821199999999993,True,4.0,6.0,3.0,6.0,3.0,6.0,5,4.768,0.31688799999999995,4.0,6.0,3.0,6.0,3.0,6.0
2016-06-26,14,PACMA,False,0.0,0,0.494,0.061827999999999994,True,0.0,0.0,0.0,1.0,0.0,4.0,0,0.494,0.06203599999999998,0.0,0.0,0.0,1.0,0.0,4.0
2016-06-26,14,EHB,False,2.0,2,2.452,0.15516800000000008,True,2.0,3.0,1.0,4.0,1.0,5.0,2,2.45,0.15813200000000005,2.0,3.0,1.0,4.0,1.0,5.0
2016-06-26,14,CC,False,1.0,1,0.62,0.183112,True,0.0,1.0,0.0,1.0,0.0,2.0,1,0.62,0.183112,0.0,1.0,0.0,1.0,0.0,2.0
2016-06-26,30,PP,True,137.0,123,123.746,8.168548000000001,True,116.0,132.0,110.0,139.0,101.47500000000001,145.0,124,123.856,7.983912,115.75,133.0,109.0,140.0,99.95000000000002,145.52499999999998
2016-06-26,30,PSOE,True,85.0,80,78.376,3.791424000000001,True,71.0,88.0,62.0,92.0,53.0,95.52499999999998,79,78.224,3.8904319999999997,70.0,88.25,61.0,92.0,52.0,96.0
2016-06-26,30,UP,True,71.0,86,86.746,10.431684,True,80.0,95.0,73.0,102.0,63.47500000000001,106.52499999999998,86,86.8,10.315104000000002,79.0,95.0,73.0,103.0,62.47500000000001,107.0
2016-06-26,30,Cs,True,32.0,37,37.548,3.5441200000000004,True,30.0,44.0,24.89999999999999,52.0,18.0,59.52499999999998,37,37.546,3.570611999999999,30.0,45.0,24.0,53.0,18.0,59.52499999999998
2016-06-26,30,ERC,False,9.0,9,8.516,0.256752,True,8.0,9.0,7.0,9.0,7.0,11.0,9,8.496,0.267152,8.0,9.0,7.0,9.0,7.0,11.0
2016-06-26,30,CDC,False,8.0,7,6.726,0.6793560000000001,True,6.0,8.0,5.0,8.0,4.0,9.0,7,6.736,0.6743919999999999,6.0,8.0,5.0,8.0,4.0,9.0
2016-06-26,30,PNV,False,5.0,5,4.876,0.28423200000000004,True,4.0,6.0,3.0,6.0,3.0,6.0,5,4.878,0.28788400000000003,4.0,6.0,3.0,6.0,3.0,6.0
2016-06-26,30,PACMA,False,0.0,0,0.5,0.08241599999999999,True,0.0,1.0,0.0,1.0,0.0,4.0,0,0.502,0.08268399999999998,0.0,1.0,0.0,1.0,0.0,4.0
2016-06-26,30,EHB,False,2.0,2,2.332,0.103352,True,2.0,3.0,2.0,3.0,1.0,5.0,2,2.334,0.10494000000000003,2.0,3.0,2.0,3.0,1.0,5.0
2016-06-26,30,CC,False,1.0,1,0.634,0.166284,True,0.0,1.0,0.0,1.0,0.0,2.0,1,0.628,0.167624,0.0,1.0,0.0,1.0,0.0,2.0
2016-06-26,60,PP,True,137.0,118,118.196,12.325200000000002,True,110.0,127.25,103.0,136.0,95.0,142.0,118,118.28,11.95712,109.0,128.0,102.0,138.0,92.47500000000001,143.52499999999998
2016-06-26,60,PSOE,True,85.0,82,79.748,3.419352,True,72.0,89.0,62.0,93.0,53.0,99.0,82,79.538,3.6104520000000004,72.0,90.0,61.0,94.0,50.47500000000001,100.0
2016-06-26,60,UP,True,71.0,85,84.696,8.630256,True,77.0,93.0,68.0,101.10000000000002,58.0,108.0,85,84.702,8.564876000000002,77.0,93.0,67.0,102.0,55.47500000000001,110.0
2016-06-26,60,Cs,True,32.0,42,43.778,6.587916,True,35.0,53.0,27.0,60.0,21.0,71.0,42,43.868,6.614712,35.0,54.0,26.0,61.0,21.0,72.0
2016-06-26,60,ERC,False,9.0,9,8.686,0.192052,True,8.0,9.0,7.0,10.0,7.0,11.0,9,8.686,0.21417999999999993,8.0,9.0,7.0,10.0,6.0,11.0
2016-06-26,60,CDC,False,8.0,6,6.684,0.7872959999999999,True,6.0,8.0,5.0,8.0,4.47500000000001,9.0,6,6.708,0.7612559999999999,6.0,8.0,5.0,8.0,4.0,9.0
2016-06-26,60,PNV,False,5.0,5,5.002,0.3230280000000001,True,4.0,6.0,3.0,6.0,3.0,6.0,5,4.992,0.347688,4.0,6.0,3.0,6.0,3.0,6.0
2016-06-26,60,PACMA,False,0.0,0,0.854,0.11465199999999998,True,0.0,1.0,0.0,2.0,0.0,7.524999999999977,0,0.854,0.11436400000000002,0.0,1.0,0.0,2.0,0.0,7.524999999999977
2016-06-26,60,EHB,False,2.0,2,1.704,0.11591200000000002,True,1.0,2.0,1.0,2.0,0.0,3.0,2,1.714,0.118172,1.0,2.0,1.0,2.0,0.0,3.0
2016-06-26,60,CC,False,1.0,1,0.652,0.13896000000000003,True,0.0,1.0,0.0,1.0,0.0,1.0,1,0.658,0.13758000000000004,0.0,1.0,0.0,1.0,0.0,1.5249999999999773
2016-06-26,90,PP,True,137.0,116,115.144,14.811128,True,107.0,125.0,99.0,134.0,88.0,141.04999999999995,115,115.168,14.12408,105.0,126.0,97.0,136.0,83.47500000000001,144.0
2016-06-26,90,PSOE,True,85.0,83,82.208,2.7689520000000005,True,76.0,91.0,66.0,95.0,55.0,100.52499999999998,84,82.02,3.071664,75.0,91.0,63.89999999999999,97.0,51.47500000000001,102.52499999999998
2016-06-26,90,UP,True,71.0,81,80.914,6.034139999999999,True,73.0,89.0,63.0,99.0,52.47500000000001,105.0,81,81.028,6.185672,72.0,91.0,60.89999999999999,101.0,50.95000000000002,107.0
2016-06-26,90,Cs,True,32.0,46,47.45,9.448388,True,39.0,57.0,31.0,64.0,25.0,74.52499999999998,46,47.576,9.394088,38.0,58.0,29.0,66.0,22.47500000000001,75.52499999999998
2016-06-26,90,ERC,False,9.0,9,8.85,0.10431600000000002,True,8.0,9.0,8.0,10.0,7.0,11.0,9,8.788,0.1619919999999999,8.0,9.0,7.0,10.0,7.0,11.0
2016-06-26,90,CDC,False,8.0,6,6.676,0.8482480000000001,True,6.0,8.0,6.0,8.0,5.0,8.0,6,6.72,0.752936,6.0,8.0,6.0,8.0,5.0,8.524999999999977
2016-06-26,90,PNV,False,5.0,6,5.422,0.32349999999999995,True,5.0,6.0,4.0,6.0,3.0,6.0,6,5.368,0.34579200000000004,5.0,6.0,4.0,6.0,3.0,6.0
2016-06-26,90,PACMA,False,0.0,0,0.572,0.0657279999999999,True,0.0,0.0,0.0,2.0,0.0,4.0,0,0.574,0.06585999999999992,0.0,0.0,0.0,2.0,0.0,4.0
2016-06-26,90,EHB,False,2.0,2,1.902,0.014188000000000006,True,2.0,2.0,1.0,2.0,1.0,2.0,2,1.9,0.02011199999999999,2.0,2.0,1.0,2.0,1.0,3.0
2016-06-26,90,CC,False,1.0,1,0.862,0.019044000000000005,True,1.0,1.0,0.0,1.0,0.0,1.0,1,0.858,0.020163999999999987,1.0,1.0,0.0,1.0,0.0,1.0
2019-04-28,6,PSOE,True,123.0,127,127.228,3.3348560000000003,True,119.0,136.0,112.0,142.0,103.0,150.0,127,127.234,3.362755999999999,119.0,136.0,112.0,142.0,103.0,150.52499999999998
2019-04-28,6,PP,True,66.0,81,81.676,9.985864,True,74.0,88.0,68.0,97.10000000000002,62.0,106.0,81,81.658,9.938196000000001,74.0,88.0,68.0,98.0,61.47500000000001,106.0
2019-04-28,6,Cs,True,57.0,46,45.406,6.907147999999999,True,39.0,51.25,32.0,58.0,23.47500000000001,62.0,46,45.41,6.88206,39.0,52.0,32.0,58.0,23.47500000000001,62.0
2019-04-28,6,UP,True,42.0,36,35.98,3.5318000000000005,True,31.0,40.25,27.0,44.0,22.0,50.0,36,35.998,3.5317879999999997,31.0,41.0,27.0,44.0,22.0,50.0
2019-04-28,6,VOX,True,24.0,27,26.508,2.0781040000000006,True,22.0,31.0,16.0,36.0,12.0,44.0,27,26.512,2.0845279999999997,22.0,31.0,16.0,36.0,12.0,44.0
2019-04-28,6,ERC,False,15.0,14,14.288,0.36941599999999997,True,14.0,15.0,13.0,15.0,12.0,16.0,14,14.284,0.372248,14.0,15.0,13.0,15.0,12.0,16.0
2019-04-28,6,JxCat,False,7.0,5,5.23,1.275236,True,5.0,6.0,4.0,7.0,3.0,8.0,5,5.232,1.2713040000000002,5.0,6.0,4.0,7.0,3.0,8.0
2019-04-28,6,PNV,False,6.0,6,6.142,0.068108,True,6.0,6.0,6.0,7.0,3.0,8.0,6,6.138,0.06848399999999999,6.0,6.0,6.0,7.0,3.0,8.0
2019-04-28,6,PACMA,False,0.0,0,0.588,0.17602399999999996,True,0.0,1.0,0.0,1.0,0.0,3.0,0,0.59,0.17632399999999998,0.0,1.0,0.0,1.0,0.0,3.0
2019-04-28,6,EHB,False,4.0,3,2.934,0.702292,True,2.0,4.0,2.0,4.0,1.0,5.0,3,2.93,0.708604,2.0,3.0,2.0,4.0,1.0,5.0
2019-04-28,6,COMPROMIS,False,1.0,2,1.842,0.500532,True,1.0,2.0,1.0,3.0,0.0,3.0,2,1.836,0.495248,1.0,2.0,1.0,3.0,0.0,3.0
2019-04-28,6,CC,False,2.0,1,0.754,0.964756,True,0.0,1.0,0.0,1.0,0.0,2.0,1,0.754,0.964756,0.0,1.0,0.0,1.0,0.0,2.0
2019-04-28,6,NA+,False,2.0,2,1.424,0.24596,True,1.0,2.0,0.0,2.0,0.0,2.5249999999999773,2,1.424,0.24596,1.0,2.0,0.0,2.0,0.0,2.5249999999999773
2019-04-28,14,PSOE,True,123.0,121,122.436,3.1972080000000007,True,114.0,132.25,107.0,139.0,99.0,146.52499999999998,121,122.416,3.274247999999999,113.0,132.0,107.0,140.0,98.0,147.57499999999993
2019-04-28,14,PP,True,66.0,83,82.996,11.351336,True,76.0,89.0,68.79999999999998,99.0,60.0,107.0,83,83.038,11.3195,76.0,89.0,67.0,100.0,60.0,107.52499999999998
2019-04-28,14,Cs,True,57.0,55,53.594,2.4866520000000003,True,48.0,61.0,39.0,66.0,32.47500000000001,69.52499999999998,55,53.574,2.501315999999999,48.0,61.0,39.0,66.0,32.0,70.0
2019-04-28,14,UP,True,42.0,33,32.716,5.811336,True,27.0,38.0,24.0,42.0,18.0,47.0,33,32.714,5.802116,27.0,38.0,24.0,42.0,18.0,47.0
2019-04-28,14,VOX,True,24.0,23,22.654,1.7546999999999997,True,17.75,27.0,13.0,31.0,7.0,39.0,23,22.686,1.7648839999999995,17.75,27.25,13.0,32.0,7.0,39.0
2019-04-28,14,ERC,False,15.0,13,12.78,1.4274720000000003,True,12.0,14.0,11.0,14.0,10.0,15.0,13,12.764,1.438352,12.0,14.0,11.0,14.0,10.0,15.0
2019-04-28,14,JxCat,False,7.0,6,5.804,0.851696,True,5.0,6.0,4.0,8.0,4.0,8.0,6,5.796,0.851016,5.0,6.0,4.0,8.0,4.0,8.0
