event_date,horizon,party,main,official,model,fc_lo,fc_hi,last_poll,mean_4w,prev_result,lo50,hi50,lo80,hi80,lo95,hi95,lo50_h,hi50_h,lo80_h,hi80_h,lo95_h,hi95_h
2019-11-10,30,VOX,True,15.08,10.462491957954745,9.262134446966604,11.662849468942886,10.100000000000001,9.207407407407409,10.26,9.11,11.735,7.75,12.943,6.399,14.500749999999995,9.09,11.754999999999999,7.709,12.992,6.329,14.570749999999995
2019-11-10,30,UP,True,12.86,12.347834410581449,11.61392551930287,13.081743301860028,12.8,12.977777777777774,14.32,10.955,13.684999999999999,9.35,15.1,7.86475,16.596749999999997,10.925,13.715,9.28,15.161,7.7595,16.696749999999998
2019-11-10,30,Cs,True,6.8,9.932561607035954,9.047474339405316,10.817648874666592,10.0,11.562962962962965,15.86,8.725000000000001,11.3325,7.476,12.530999999999999,5.933250000000001,13.896749999999997,8.705,11.3525,7.436,12.571,5.8732500000000005,13.956749999999998
2019-11-10,30,ERC,False,3.63,3.6948344277119403,3.3812114118594296,4.008457443564451,3.7,3.810526315789474,3.91,3.56,3.86,3.41,3.99,3.2247500000000002,4.190499999999999,3.54,3.88,3.37,4.03,3.14475,4.26575
2019-11-10,30,MP,True,2.4,5.264002974152449,4.1155917991872375,6.4124141491176605,4.4,4.195,,3.96,6.46,2.6759999999999997,7.672000000000001,1.3287500000000025,8.761499999999998,3.95,6.4625,2.657,7.691000000000001,1.3087500000000025,8.7815
2019-11-10,30,JxCat,False,2.19,1.720667965501493,1.580429025380778,1.8609069056222078,1.65,1.7578947368421056,1.91,1.64,1.79,1.57,1.88,1.47475,1.97,1.63,1.8,1.55,1.9010000000000002,1.44,2.01
2019-11-10,30,PNV,False,1.56,1.488307636387516,1.4140546905353253,1.5625605822397068,1.5,1.5263157894736843,1.51,1.43,1.55,1.38,1.62,1.3,1.68,1.42,1.56,1.369,1.64,1.27,1.7152499999999997
2019-11-10,30,EHB,False,1.14,0.9688712291679709,0.9193588158535804,1.0183836424823614,0.95,1.0285714285714287,0.99,0.93,1.01,0.89,1.05,0.83,1.1004999999999996,0.92,1.02,0.8789999999999999,1.06,0.81,1.1152499999999999
2019-11-10,30,CUP,False,1.02,0.8385986577386698,0.6310296824542734,1.0461676330230663,0.85,0.9111111111111112,,0.77,0.9,0.7,0.96,0.61,1.0652499999999998,0.77,0.9,0.6989999999999998,0.97,0.6,1.0752499999999998
2019-11-10,30,CC,False,0.51,0.456804121329735,0.3095631927014131,0.604045049958057,0.5,0.4749999999999999,0.53,0.4,0.51,0.36,0.56,0.3,0.6252499999999998,0.4,0.51,0.35,0.56,0.3,0.63
2019-11-10,30,NA+,False,0.41,0.44547405665873796,0.38575271740910927,0.5051953959083666,0.45,0.42500000000000004,0.41,0.41,0.48,0.38,0.51,0.35,0.54,0.41,0.48,0.38,0.51,0.34,0.54
2019-11-10,30,PRC,False,0.28,0.20060502413140346,0.19349777520658384,0.20771227305622308,0.2,0.20000000000000004,0.2,0.18,0.22,0.16,0.24,0.15,0.26524999999999976,0.18,0.22,0.16,0.24,0.14,0.27
2019-11-10,60,PSOE,True,28.0,31.37988086554762,30.2791167155006,32.48064501559464,32.36666666666667,31.4375,28.67,28.89,33.6875,26.744,35.562000000000005,23.9965,37.94575,28.6,33.96,26.192999999999998,36.053,23.126,38.72575
2019-11-10,60,PP,True,20.81,19.670172553522235,18.580230330242518,20.760114776801952,19.466666666666665,19.9125,16.69,17.927500000000002,21.4525,16.09,23.231,14.16475,25.1505,17.8075,21.572499999999998,15.85,23.471,13.79475,25.520500000000002
2019-11-10,60,VOX,True,15.08,8.947344899201514,7.430571664928504,10.464118133474525,8.9,8.525,10.26,7.5375,10.44,5.93,11.802000000000001,4.74475,13.536249999999999,7.5075,10.47,5.869,11.862,4.66,13.626249999999999
2019-11-10,60,UP,True,12.86,13.620314492553549,13.126557320752386,14.11407166435471,13.1,13.3875,14.32,11.9875,15.1,10.308,16.541,8.828,18.41575,11.9175,15.16,10.177,16.67,8.628,18.621
2019-11-10,60,Cs,True,6.8,12.99223075617326,11.955211868687835,14.029249643658686,13.033333333333333,13.15,15.86,11.5125,14.45,9.786,16.164,8.219,18.02,11.4625,14.51,9.666,16.284000000000002,8.039,18.21
2019-11-10,60,ERC,False,3.63,4.009877383933262,3.664252370337468,4.355502397529056,3.8,3.933333333333333,3.91,3.86,4.13,3.73,4.26,3.55475,4.425249999999999,3.79,4.18,3.61,4.361000000000001,3.35475,4.60525
2019-11-10,60,MP,True,2.4,0.5903822199590691,0.38164506743921844,0.7991193724789198,,0.55,,0.0,1.6949999999999998,0.0,2.938000000000002,0.0,4.860749999999995,0.0,1.6949999999999998,0.0,2.938000000000002,0.0,4.865999999999995
2019-11-10,60,JxCat,False,2.19,1.6629679585275707,1.3471372266793018,1.9787986903758397,1.9,1.7166666666666668,1.91,1.56,1.74,1.47,1.84,1.33475,1.96,1.55,1.75,1.43,1.87,1.27475,2.0152499999999995
2019-11-10,60,PNV,False,1.56,1.5219474122671452,1.4349243334185255,1.608970491115765,1.4,1.5166666666666666,1.51,1.49,1.55,1.4589999999999999,1.58,1.42475,1.61,1.45,1.59,1.3889999999999998,1.64,1.32475,1.7052499999999997
2019-11-10,60,EHB,False,1.14,1.0520754903151646,0.9540458422254676,1.1501051384048615,1.0,1.08,0.99,1.02,1.08,0.99,1.1010000000000004,0.95,1.1452499999999997,1.0,1.09,0.95,1.14,0.89,1.2052499999999997
2019-11-10,60,CUP,False,1.02,,,,,,,,,,,,,,,,,,
2019-11-10,60,CC,False,0.51,0.5297255635271105,0.4002548175255521,0.659196309528669,,0.575,0.53,0.49,0.57,0.45,0.62,0.3947500000000001,0.68,0.49,0.58,0.44,0.63,0.38,0.69
2019-11-10,60,NA+,False,0.41,0.48426675634304983,0.4100618979263973,0.5584716147597024,0.4,0.5,0.41,0.46,0.51,0.43,0.54,0.4,0.58,0.46,0.52,0.42,0.55,0.38,0.6
2019-11-10,60,PRC,False,0.28,0.19999999999999996,0.19999999999999984,0.20000000000000007,,0.2,0.2,0.17,0.23,0.15,0.25,0.1,0.29,0.17,0.23,0.15,0.2510000000000002,0.1,0.3
2019-11-10,90,PSOE,True,28.0,31.131212937037997,29.73952547824357,32.52290039583242,29.7,32.35,28.67,28.7575,33.302499999999995,26.464,35.302,23.8075,37.657999999999994,28.355,33.68,25.672,36.012,22.55225,38.77949999999999
2019-11-10,90,PP,True,20.81,19.255426983288373,16.893865370920977,21.61698859565577,21.8,18.416666666666668,16.69,17.605,21.012500000000003,15.849,22.963,13.859,24.553499999999996,17.4575,21.1725,15.548,23.294000000000004,13.373750000000001,25.023499999999995
2019-11-10,90,VOX,True,15.08,8.747301354387591,7.55679677857154,9.937805930203643,7.8,8.266666666666666,10.26,7.365,10.135000000000002,5.93,11.301,3.855500000000002,12.827249999999998,7.3175,10.175,5.84,11.382000000000001,3.705500000000002,12.962499999999997
2019-11-10,90,UP,True,12.86,13.447495452607148,12.965158728573984,13.929832176640312,12.9,13.200000000000003,14.32,11.9975,15.05,10.206000000000001,16.362,8.26,18.30775,11.9,15.15,10.004999999999999,16.552,7.93,18.617749999999997
2019-11-10,90,Cs,True,6.8,13.969253191920139,13.072291595402742,14.866214788437535,14.1,14.166666666666666,15.86,12.3175,15.545,10.767999999999999,17.006,9.07,18.864999999999995,12.2075,15.6475,10.557,17.206,8.74475,19.190249999999995
2019-11-10,90,ERC,False,3.63,3.609369608073368,3.433644207156142,3.785095008990594,3.5,3.6,3.91,3.54,3.67,3.48,3.74,3.38475,3.83525,3.41,3.78,3.25,3.97,2.9890000000000003,4.245749999999999
2019-11-10,90,MP,True,2.4,0.40000000000000024,0.39999999999999947,0.400000000000001,0.4,0.4,,0.0,1.54,0.0,2.8310000000000004,0.0,5.090749999999995,0.0,1.54,0.0,2.8310000000000004,0.0,5.090749999999995
2019-11-10,90,JxCat,False,2.19,1.8801796020881796,1.69350034846482,2.0668588557115393,2.0,1.9,1.91,1.84,1.94,1.79,1.99,1.70475,2.09,1.7975,2.0,1.69,2.09,1.53475,2.29525
2019-11-10,90,PNV,False,1.56,1.4943877322730217,1.4768435125525976,1.5119319519934458,1.5,1.5,1.51,1.46,1.52,1.4289999999999998,1.55,1.39,1.59,1.42,1.57,1.319,1.64,1.22,1.7352499999999997
2019-11-10,90,EHB,False,1.14,1.0209360169897344,0.6673645955627912,1.3745074384166776,1.2,1.05,0.99,0.94,1.12,0.82,1.25,0.5647500000000001,1.4504999999999995,0.92,1.13,0.8,1.28,0.5147500000000002,1.5052499999999998
2019-11-10,90,CUP,False,1.02,,,,,,,,,,,,,,,,,,
2019-11-10,90,CC,False,0.51,0.6326621870160436,0.4991698045321921,0.766154569499895,0.7,0.6499999999999999,0.53,0.57,0.71,0.5,0.7810000000000002,0.3147500000000001,0.9452499999999997,0.56,0.7124999999999999,0.49,0.8,0.2847500000000001,0.9752499999999997
2019-11-10,90,NA+,False,0.41,0.5412918618686344,0.4231919322428628,0.6593917914944061,0.6,0.55,0.41,0.47,0.62,0.39,0.69,0.2147500000000001,0.8057499999999993,0.46749999999999997,0.6225,0.38,0.7,0.19475000000000012,0.8257499999999993
2019-11-10,90,PRC,False,0.28,0.20000000000000012,0.19999999999999973,0.2000000000000005,0.2,0.2,0.2,0.12,0.26,0.02,0.36,0.0,0.6157499999999994,0.12,0.26,0.02,0.36,0.0,0.6209999999999991
2023-07-23,6,PP,True,33.06,34.46062578522644,33.11202361884791,35.809227951604974,33.88,34.11592920353983,20.81,32.46,36.052499999999995,30.889,38.225,29.05425,40.50225,32.42,36.09,30.81,38.305,28.9395,40.6275
2023-07-23,6,PSOE,True,31.68,28.432448746399835,28.015962373790025,28.848935119009646,28.3,28.03362831858407,28.0,26.87,29.942500000000003,24.948999999999998,31.371000000000002,23.589,33.151,26.84,29.9625,24.889,31.421000000000003,23.50375,33.235749999999996
2023-07-23,6,VOX,True,12.38,12.719437862534562,11.737283187489634,13.70159253757949,13.4,13.247787610619469,15.08,11.4,14.01,10.309000000000001,15.161,8.782250000000001,16.660999999999998,11.39,14.02,10.299000000000001,15.181,8.752250000000002,16.680999999999997
2023-07-23,6,SUMAR,True,12.33,13.06304955605664,12.518612701253803,13.607486410859478,13.62,13.029203539823008,,11.7375,14.4125,10.727,15.511,9.198,16.8315,11.727500000000001,14.4225,10.708,15.530999999999999,9.178,16.856749999999998
2023-07-23,6,ERC,False,1.89,2.281406070842099,2.115166032111857,2.4476461095723407,2.12,2.325,3.63,2.15,2.44,2.02,2.59,1.8647500000000001,2.73,2.15,2.45,2.02,2.6,1.86,2.74
2023-07-23,6,JxCat,False,1.6,2.033512255000029,1.8200745518522972,2.246949958147761,1.9400000000000002,2.0171875,2.19,1.87,2.18,1.7389999999999999,2.32,1.54475,2.44,1.87,2.18,1.73,2.32,1.54,2.45
2023-07-23,6,EHB,False,1.36,1.2436361106371354,1.1172350478885693,1.3700371733857015,1.3333333333333333,1.2898305084745765,1.14,1.14,1.36,1.05,1.47,0.93,1.5952499999999998,1.14,1.36,1.04,1.47,0.93,1.6
2023-07-23,6,PNV,False,1.12,1.2503550430232675,1.1257038706951092,1.3750062153514258,1.0333333333333334,1.2949152542372884,1.56,1.13,1.36,1.0,1.4810000000000003,0.8847500000000001,1.63,1.13,1.36,1.0,1.49,0.8747500000000001,1.63
2023-07-23,6,BNG,False,0.62,0.7647930355926809,0.6577700971257725,0.8718159740595892,0.6,0.7055555555555555,0.5,0.67,0.8525,0.5789999999999998,0.97,0.4347500000000001,1.08,0.67,0.8525,0.5789999999999998,0.97,0.4347500000000001,1.08
2023-07-23,6,CC,False,0.47,0.3348088189430083,0.2894193742087423,0.3801982636772743,0.4,0.36944444444444446,0.51,0.26,0.41,0.18,0.49,0.1,0.5852499999999997,0.26,0.41,0.1789999999999999,0.49,0.1,0.5852499999999997
2023-07-23,6,CUP,False,0.4,0.630147991413267,0.5068083788536158,0.7534876039729183,0.4,0.6212765957446809,1.02,0.53,0.72,0.4489999999999999,0.81,0.3,0.9,0.53,0.72,0.4489999999999999,0.81,0.3,0.9
2023-07-23,6,UPN,False,0.21,0.1988206244275199,0.12006999336533167,0.2775712554897082,0.1,0.21818181818181823,,0.11,0.27,0.03,0.3510000000000002,0.0,0.44,0.11,0.27,0.03,0.3510000000000002,0.0,0.44
2023-07-23,14,PP,True,33.06,33.5157198564426,32.41198348060549,34.61945623227971,32.7,33.65,20.81,31.49,35.445,29.706999999999997,37.143,27.09175,38.87199999999999,31.41,35.525000000000006,29.556999999999995,37.283,26.84175,39.07725
2023-07-23,14,PSOE,True,31.68,27.888365375023923,26.775515185201726,29.00121556484612,28.533333333333335,27.4875,28.0,26.1,29.299999999999997,24.357,31.205000000000002,22.602500000000003,33.21324999999999,26.05,29.34,24.247,31.306,22.437250000000002,33.378499999999995
2023-07-23,14,VOX,True,12.38,13.415537023895514,12.783215880058531,14.047858167732496,14.366666666666667,13.662499999999998,15.08,11.8475,14.77,10.546000000000001,16.181,9.139,17.83575,11.83,14.79,10.506,16.211000000000002,9.089,17.885749999999998
2023-07-23,14,SUMAR,True,12.33,13.21254778594568,12.596332376843785,13.828763195047577,13.366666666666667,13.201785714285714,,11.637500000000001,14.57,10.158,15.959000000000001,8.852750000000002,17.743,11.625,14.59,10.128,15.989000000000003,8.802750000000001,17.793
2023-07-23,14,ERC,False,1.89,2.387381806731508,2.188500915810781,2.5862626976522347,2.4,2.4,3.63,2.25,2.53,2.12,2.6510000000000002,1.9695000000000003,2.7552499999999998,2.2475,2.54,2.11,2.6610000000000005,1.9495000000000002,2.7752499999999998
2023-07-23,14,JxCat,False,1.6,2.0858904385589634,1.8979020794570483,2.2738787976608785,2.0,2.051282051282051,2.19,1.96,2.24,1.86,2.36,1.73,2.4804999999999997,1.9575,2.24,1.85,2.37,1.72,2.5004999999999997
2023-07-23,14,EHB,False,1.36,1.40373993249823,1.3305044559579173,1.4769754090385427,1.3,1.3189189189189188,1.14,1.31,1.51,1.2289999999999999,1.58,1.11,1.6752499999999997,1.3,1.51,1.22,1.59,1.1,1.6852499999999997
2023-07-23,14,PNV,False,1.12,1.4135339129566056,1.3303525919371197,1.4967152339760914,1.4,1.3783783783783783,1.56,1.33,1.5125,1.2389999999999999,1.61,1.1247500000000001,1.7252499999999997,1.32,1.52,1.2289999999999999,1.61,1.1147500000000001,1.7352499999999997
2023-07-23,14,BNG,False,0.62,0.8753335772422961,0.8020283023597611,0.9486388521248311,0.7,0.7653846153846153,0.5,0.8,0.97,0.71,1.05,0.61,1.14,0.7975000000000001,0.97,0.71,1.05,0.61,1.14
2023-07-23,14,CC,False,0.47,0.37422969385436633,0.3220846279935934,0.4263747597151393,0.3,0.37599999999999995,0.51,0.31,0.44,0.24,0.52,0.17,0.6,0.31,0.44,0.24,0.52,0.17,0.6
2023-07-23,14,CUP,False,0.4,0.6987139936661324,0.6403737314737394,0.7570542558585254,0.6,0.66,1.02,0.62,0.76,0.55,0.85,0.45,0.94,0.62,0.76,0.54,0.85,0.45,0.9452499999999997
2023-07-23,14,UPN,False,0.21,0.403279350448255,0.1134772214257051,0.6930814794708049,0.3,0.2652173913043478,,0.29,0.51,0.19,0.6,0.06,0.7504999999999995,0.29,0.51,0.19,0.6,0.06,0.7504999999999995
2023-07-23,30,PP,True,33.06,33.223139619449086,32.60464971896734,33.841629519930834,33.4,33.45,20.81,31.22,35.095,29.386,36.805,27.083250000000003,38.63775,31.06,35.2525,29.066,37.105000000000004,26.588,39.083
2023-07-23,30,PSOE,True,31.68,25.397250048508052,24.499820676428126,26.29467942058798,25.7,25.76666666666667,28.0,23.6425,26.78,21.886,28.674000000000003,20.35425,30.44,23.5425,26.86,21.686,28.855000000000004,20.069499999999998,30.73
2023-07-23,30,VOX,True,12.38,14.16858426447235,13.599365126971529,14.737803401973173,14.433333333333332,14.286666666666667,15.08,12.53,15.57,11.179,17.07,9.689499999999999,18.688249999999996,12.49,15.6025,11.109,17.141000000000002,9.5795,18.798249999999996
2023-07-23,30,SUMAR,True,12.33,14.325024198561007,13.48771082937891,15.162337567743103,13.733333333333334,13.473333333333331,,12.66,15.782499999999999,11.147,17.302,9.687000000000001,18.892,12.620000000000001,15.8125,11.067,17.373,9.571750000000002,19.002
2023-07-23,30,ERC,False,1.89,2.593217978363229,2.4222908173176023,2.764145139408856,2.6500000000000004,2.6,3.63,2.4875000000000003,2.71,2.38,2.81,2.25475,2.89,2.47,2.73,2.34,2.84,2.20475,2.93525
2023-07-23,30,JxCat,False,1.6,2.1450314258922525,2.001629353783299,2.288433498001206,2.3499999999999996,2.245454545454545,2.19,2.05,2.26,1.9789999999999999,2.35,1.88,2.4452499999999997,2.04,2.2725,1.95,2.38,1.84,2.4852499999999997
2023-07-23,30,EHB,False,1.36,1.3532850244691381,1.2564909792232757,1.4500790697150006,1.2999999999999998,1.3904761904761904,1.14,1.28,1.43,1.22,1.48,1.13,1.5552499999999998,1.27,1.4324999999999999,1.21,1.5,1.11,1.5752499999999998
2023-07-23,30,PNV,False,1.12,1.4444592328875991,1.354717100858937,1.5342013649162614,1.5,1.4952380952380953,1.56,1.38,1.52,1.31,1.59,1.23475,1.6752499999999997,1.37,1.53,1.299,1.6,1.21,1.7
2023-07-23,30,BNG,False,0.62,0.811424409389774,0.7260769911527885,0.8967718276267596,1.1,0.8600000000000001,0.5,0.76,0.88,0.7,0.93,0.6247500000000001,1.0,0.75,0.88,0.69,0.94,0.6147500000000001,1.01
2023-07-23,30,CC,False,0.47,0.4271409330209659,0.37682854288603074,0.47745332315590105,0.4,0.42857142857142855,0.51,0.39,0.47,0.33,0.52,0.29,0.58,0.38,0.47,0.33,0.53,0.29,0.58
2023-07-23,30,CUP,False,0.4,0.7204557647594836,0.6560603385402158,0.7848511909787513,0.7,0.7214285714285714,1.02,0.67,0.7625,0.6189999999999999,0.82,0.55,0.89,0.66,0.77,0.61,0.83,0.54,0.9
2023-07-23,30,UPN,False,0.21,0.2528841870405077,0.17855502328773984,0.3272133507932755,0.3,0.23076923076923073,,0.21,0.3,0.17,0.34,0.11,0.39524999999999977,0.21,0.3,0.17,0.34,0.11,0.39524999999999977
2023-07-23,60,PP,True,33.06,32.09835197118914,31.38602348856345,32.810680453814825,29.099999999999998,32.108333333333334,20.81,29.88,34.1575,27.93,36.052,25.288,38.113,29.5975,34.4175,27.4,36.553,24.42275,38.878249999999994
2023-07-23,60,PSOE,True,31.68,24.89176580106142,23.74540131024149,26.03813029188135,26.2,24.50833333333333,28.0,22.907500000000002,26.442500000000003,20.977,28.535000000000004,19.2795,30.51,22.7275,26.585,20.625999999999998,28.874000000000002,18.7695,31.02
2023-07-23,60,VOX,True,12.38,14.1157280560836,13.41367321698473,14.817782895182471,15.8,14.258333333333333,15.08,12.32,15.68,10.866,17.31,9.228,19.088749999999997,12.2475,15.7425,10.726,17.441000000000003,9.028,19.29875
2023-07-23,60,SUMAR,True,12.33,16.33680403467404,15.258294704767021,17.415313364581056,18.0,16.391666666666666,,14.44,17.9675,12.716000000000001,19.732,11.056500000000002,21.54725,14.3475,18.049999999999997,12.526,19.903,10.781250000000002,21.80725
2023-07-23,60,ERC,False,1.89,2.796083057341125,2.5736889241980783,3.018477190484172,,2.8999999999999995,3.63,2.7,2.9,2.6,2.9810000000000003,2.5,3.06,2.66,2.94,2.52,3.07,2.37,3.17
2023-07-23,60,JxCat,False,1.6,1.8845744624113903,1.6371819762726743,2.1319669485501063,,1.8714285714285712,2.19,1.8,1.99,1.72,2.08,1.63475,2.16525,1.78,2.02,1.6889999999999998,2.12,1.57475,2.2404999999999995
2023-07-23,60,EHB,False,1.36,1.0872075242804666,0.9877174106572828,1.1866976379036505,,1.1428571428571428,1.14,1.05,1.12,1.02,1.15,0.98,1.19,1.03,1.14,0.99,1.18,0.93,1.23
2023-07-23,60,PNV,False,1.12,1.3628418423321569,1.246969732147976,1.4787139525163377,,1.4000000000000001,1.56,1.32,1.41,1.28,1.45,1.23,1.5,1.3,1.43,1.24,1.49,1.17475,1.57
2023-07-23,60,BNG,False,0.62,0.6196787720906638,0.5638943939100224,0.6754631502713052,,0.66,0.5,0.6,0.64,0.58,0.66,0.56,0.68,0.59,0.65,0.57,0.68,0.53,0.71
2023-07-23,60,CC,False,0.47,0.4295933459935465,0.3938103671240071,0.4653763248630859,,0.44000000000000006,0.51,0.42,0.44,0.41,0.45,0.4,0.47,0.41,0.45,0.39,0.47,0.37,0.49
2023-07-23,60,CUP,False,0.4,0.7197698831921424,0.6553579041802794,0.7841818622040054,,0.7600000000000001,1.02,0.7,0.74,0.68,0.76,0.65,0.79,0.69,0.75,0.66,0.78,0.62,0.82
2023-07-23,60,UPN,False,0.21,0.16750909869539193,0.10582239419690986,0.229195803193874,,0.2,,0.15,0.19,0.13,0.2,0.1047500000000001,0.23,0.15,0.19,0.13,0.21,0.1,0.23524999999999976
2023-07-23,90,PP,True,33.06,32.7245436722487,31.835179804804685,33.61390753969271,33.7,32.53571428571429,20.81,30.4775,34.8275,28.422,36.736,25.808,38.808749999999996,30.07,35.2075,27.651,37.458000000000006,24.56275,39.90925
2023-07-23,90,PSOE,True,31.68,25.38768145272924,24.228812621651763,26.546550283806717,24.2,25.414285714285715,28.0,23.4225,26.9325,21.455000000000002,29.044,19.73375,31.040999999999997,23.1625,27.14,20.944,29.534000000000002,18.99375,31.790999999999997
2023-07-23,90,VOX,True,12.38,14.337606600713002,13.750565410493751,14.924647790932253,14.55,14.471428571428572,15.08,12.5475,15.872499999999999,11.068,17.511000000000003,9.429499999999999,19.283999999999995,12.4375,15.9725,10.867999999999999,17.711000000000002,9.12425,19.589249999999996
2023-07-23,90,SUMAR,True,12.33,14.733900683000428,13.489860745383016,15.97794062061784,15.5,14.557142857142859,,12.877500000000001,16.355,11.177,18.063,9.556500000000002,19.82575,12.7575,16.455,10.957,18.264000000000003,9.231250000000001,20.141
2023-07-23,90,ERC,False,1.89,2.854658689741762,2.6369094597597154,3.0724079197238088,3.3,2.8749999999999996,3.63,2.78,2.94,2.7,3.01,2.61475,3.06525,2.71,3.01,2.57,3.14,2.41475,3.24525
2023-07-23,90,JxCat,False,1.6,1.931863615748203,1.721330866701012,2.142396364795394,2.1,1.883333333333333,2.19,1.86,2.0124999999999997,1.81,2.08,1.74,2.1504999999999996,1.83,2.06,1.74,2.16,1.63475,2.2704999999999993
2023-07-23,90,EHB,False,1.36,1.0868684520413172,0.9850978085042637,1.1886390955783708,1.1,1.05,1.14,1.05,1.13,1.019,1.16,0.97,1.1952499999999997,1.03,1.15,0.98,1.19,0.9047500000000002,1.25
2023-07-23,90,PNV,False,1.12,1.382984377059318,1.2994375973216004,1.4665311567970356,1.5,1.366666666666667,1.56,1.36,1.41,1.33,1.44,1.29475,1.48,1.32,1.45,1.26,1.51,1.19475,1.59
2023-07-23,90,BNG,False,0.62,0.6317503086136842,0.5679306120606896,0.6955700051666788,0.7,0.6200000000000001,0.5,0.6,0.67,0.56,0.71,0.51,0.75,0.59,0.68,0.54,0.73,0.49,0.78
2023-07-23,90,CC,False,0.47,0.42538041297200335,0.3820556628392588,0.4687051631047479,0.4,0.42000000000000004,0.51,0.39,0.46,0.35,0.51,0.31,0.55,0.39,0.46,0.34,0.52,0.3,0.56
2023-07-23,90,CUP,False,0.4,0.7462612963431722,0.662644478178815,0.8298781145075294,0.9,0.74,1.02,0.71,0.78,0.67,0.82,0.62,0.87,0.7,0.79,0.65,0.84,0.59,0.9
2023-07-23,90,UPN,False,0.21,0.17564743293987753,0.11010224453708364,0.24119262134267141,0.2,0.2,,0.13,0.22,0.08899999999999991,0.26,0.024750000000000102,0.32524999999999976,0.13,0.22,0.08,0.26,0.024750000000000102,0.32524999999999976
2023-07-23,180,PP,True,33.06,32.577209949321045,31.728028808796594,33.426391089845495,34.05,32.566666666666656,20.81,30.450000000000003,34.68,28.218,36.414,25.7265,38.23675,29.7075,35.42,26.687,37.763999999999996,23.3255,40.222500000000004
2023-07-23,180,PSOE,True,31.68,26.233093544733407,25.316383150558362,27.149803938908452,25.9,26.15333333333333,28.0,24.22,27.9325,22.24,30.022,20.38375,32.45025,23.69,28.3825,21.19,31.013,18.8385,34.08174999999999
2023-07-23,180,VOX,True,12.38,14.838317190486961,13.873924003825898,15.802710377148024,14.7,14.966666666666667,15.08,12.785,16.5225,11.257,18.435000000000002,9.42475,20.5415,12.5475,16.7125,10.856,18.845000000000002,8.81475,21.1815
2023-07-23,180,SUMAR,True,12.33,13.21943992385323,12.618867567346507,13.820012280359952,12.55,13.053333333333335,,11.5075,15.02,9.668,16.651,7.97475,18.1115,11.344999999999999,15.19,9.335999999999999,16.971999999999998,7.4795,18.5815
2023-07-23,180,ERC,False,1.89,3.0268651791592847,2.818475733167674,3.2352546251508953,3.3,3.0125,3.63,2.92,3.1425,2.83,3.23,2.71,3.31,2.81,3.2624999999999997,2.63,3.43,2.4,3.59
2023-07-23,180,JxCat,False,1.6,1.9210248037889759,1.7332605548260835,2.1087890527518685,2.1,1.95,2.19,1.81,2.05,1.71,2.15,1.59,2.2652499999999995,1.76,2.1,1.6289999999999998,2.2410000000000005,1.45475,2.4052499999999997
2023-07-23,180,EHB,False,1.36,1.1068116176984577,0.9908318052459718,1.2227914301509437,1.3,1.1428571428571428,1.14,1.0,1.23,0.88,1.34,0.7647500000000002,1.4752499999999997,0.9875,1.25,0.8489999999999999,1.3710000000000002,0.7247500000000001,1.5252499999999998
2023-07-23,180,PNV,False,1.12,1.4023335841056723,1.2832302902625117,1.521436877948833,1.5,1.4,1.56,1.29,1.52,1.17,1.6310000000000002,1.04475,1.7552499999999998,1.26,1.55,1.12,1.69,0.96,1.8352499999999998
2023-07-23,180,BNG,False,0.62,0.646512670074932,0.5639160235346671,0.7291093166151968,0.8,0.6285714285714287,0.5,0.54,0.78,0.43,0.9,0.27,1.0604999999999996,0.53,0.79,0.42,0.91,0.2547500000000001,1.0804999999999996
2023-07-23,180,CC,False,0.47,0.38973895968691286,0.33189850064020454,0.44757941873362117,0.5,0.39999999999999997,0.51,0.26,0.5,0.13,0.6410000000000002,0.0,0.7952499999999998,0.26,0.5,0.13,0.6510000000000002,0.0,0.7952499999999998
2023-07-23,180,CUP,False,0.4,0.8267673135146453,0.7436955776132709,0.9098390494160197,0.9,0.8285714285714285,1.02,0.7,0.93,0.59,1.0510000000000004,0.44,1.2,0.69,0.93,0.57,1.07,0.41,1.22
2023-07-23,180,UPN,False,0.21,0.31675665996573416,-0.35849247833621906,0.9920057982676873,0.2,0.33999999999999997,,0.12,0.52,0.0,0.74,0.0,1.08,0.12,0.52,0.0,0.74,0.0,1.0852499999999998
